{11	 	 	 	 	 	 																																																																	 	 	 	 
"name"	"Imperial Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	15	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	-1	9	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship.jpeg"	"efsunit.bin"
"name"	"Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	15	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	-1	13	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1"	"art"	"stealth_ship.jpeg"	"same"
"name"	"Li Halan Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	15	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	110	14	20	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	14	0	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship_lihalan.jpeg"	"stealth_ship_lihalan.bmp"
"name"	"Hazat Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	15	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	90	15	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	14	1	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship_hazat.jpeg"	"stealth_ship_hazat.bmp"
"name"	"Decados Cloaking Corvette"	"1"	"abbrev"	"Nightwing"	"stats"	"jump	11	3	5	15	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	14	2	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship_decados.jpeg"	"stealth_ship_decados.bmp"
"name"	"Hawkwood Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	15	9	70	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	14	3	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship_hawkwood.jpeg"	"stealth_ship_hawkwood.bmp"
"name"	"al-Malik Cloaking Corvette"	"1"	"abbrev"	"Matachin"	"stats"	"jump	11	3	4	16	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	14	4	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship_almalik.jpeg"	"stealth_ship_almalik.bmp"
"name"	"League Cloaking Corvette"	"1"	"abbrev"	"Shroud"	"stats"	"jump	11	3	5	16	9	70	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	110	15	30	0	0	4	0	0	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	14	5	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship_league.jpeg"	"stealth_ship_league.bmp"
"name"	"Church Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	15	9	50	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	14	6	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship_church.jpeg"	"stealth_ship_church.bmp"
"name"	"Imperial Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	15	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	-1	10	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship.jpeg"	"same"
"name"	"Imperial Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	15	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	-1	11	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship.jpeg"	"same"
"name"	"Imperial Eye Cloaking Corvette"	"1"	"abbrev"	"Raider"	"stats"	"jump	11	3	4	18	9	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	14	10	0	0	4	75	750	0	0	50	0	0	5	0	50	50	0	20	0	2	-1	-1	-1	12	3	277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1"	"art"	"stealth_ship_eye.jpeg"	"stealth_ship_eye.bmp"
}	 	 	 	 	 	 																																																																	 	 	 	 
{12	 	 	 	 	 	 																																																																	 	 	 	 
"name"	"Dreadnought"	"1"	"abbrev"	"Dreadnought"	"stats"	"jump	12	3	5	1	2	150	40	0	0	0	0	0	0	0	0	0	0	0	0	8	200	6	130	0	0	0	0	8	100	1000	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	-1	13	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	1	1"	"art"	"dreadnought.jpeg"	"efsunit.bin"
"name"	"League Dreadnought"	"1"	"abbrev"	"Repossessor"	"stats"	"jump	12	3	6	2	2	200	60	0	0	0	0	0	0	0	0	0	0	0	0	10	240	8	170	0	0	0	0	8	0	0	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	14	5	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	1"	"art"	"dreadnought_league.jpeg"	"DN-L.bmp"
"name"	"Imperial Dreadnought"	"1"	"abbrev"	"Dreadnought"	"stats"	"jump	12	3	5	1	3	180	40	0	0	0	0	0	0	0	0	0	0	0	0	9	220	7	150	0	0	0	0	8	100	1000	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	-1	44	5	289	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	1"	"art"	"dreadnought_imperial.jpeg"	"DN-L.bmp"
"name"	"Church Dreadnought"	"1"	"abbrev"	"Phlogiston V"	"stats"	"jump	12	3	5	1	3	180	100	0	0	0	0	0	0	0	0	0	0	0	0	9	220	7	150	0	0	0	0	8	100	1000	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	14	6	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	1"	"art"	"dreadnought_church.jpeg"	"DN-C.bmp"
"name"	"al-Malik Dreadnought"	"1"	"abbrev"	"Theodisia"	"stats"	"jump	12	3	5	2	2	150	40	0	0	0	0	0	0	0	0	0	0	0	0	8	200	6	130	0	0	0	0	8	100	1000	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	14	4	5	289	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	1"	"art"	"dreadnought_almalik.jpeg"	"DN-M.bmp"
"name"	"Hawkwood Dreadnought"	"1"	"abbrev"	"Maestekulos"	"stats"	"jump	12	3	5	1	2	170	40	0	0	0	0	0	0	0	0	0	0	0	0	8	200	6	130	0	0	0	0	8	100	1000	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	14	3	5	289	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	1"	"art"	"dreadnought_hawkwood.jpeg"	"DN-HW.bmp"
"name"	"Decados Dreadnought"	"1"	"abbrev"	"Anikrunta"	"stats"	"jump	12	3	6	1	2	150	40	0	0	0	0	0	0	0	0	0	0	0	0	8	200	6	130	0	0	0	0	8	100	1000	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	14	2	5	289	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	1"	"art"	"dreadnought_decados.jpeg"	"same"
"name"	"Hazat Dreadnought"	"1"	"abbrev"	"Adonais"	"stats"	"jump	12	3	5	1	2	150	40	0	0	0	0	0	0	0	0	0	0	0	0	9	200	7	130	0	0	0	0	8	100	1000	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	14	1	5	289	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	1"	"art"	"dreadnought_hazat.jpeg"	"DN-HZ.bmp"
"name"	"Li Halan Dreadnought"	"1"	"abbrev"	"Dreadnought"	"stats"	"jump	12	3	5	1	2	150	40	0	0	0	0	0	0	0	0	0	0	0	0	8	220	6	150	0	0	0	0	8	100	1000	0	0	200	0	0	4	0	30	100	0	20	0	4	-1	-1	14	0	5	289	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	1"	"art"	"dreadnought_lihalan.jpeg"	"DN-LH.bmp"
"name"	"Titan"	"1"	"abbrev"	"Titan"	"stats"	"jump	12	3	7	1	3	300	40	0	0	0	0	0	0	0	0	0	0	0	0	11	300	9	200	6	100	0	0	24	1000	10000	0	0	400	0	0	100	0	400	500	100	150	0	10	-1	-1	14	55	10	360	0	0	0	0	0	0	0	0	0	0	1	1	0	6	1	1"	"art"	"titan.jpeg"	"titan.bmp"
}	 	 	 	 	 	 																																																																	 	 	 	 
{13	 	 	 	 	 	 																																																																	 	 	 	 
"name"	"Cruiser"	"1"	"abbrev"	"Cruiser"	"stats"	"jump	13	3	8	2	6	90	40	0	0	0	0	0	0	0	0	0	0	0	0	6	120	7	90	8	60	0	0	0	75	750	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	-1	13	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	5	1	1"	"art"	"cruiser.jpeg"	"efsunit.bin"
"name"	"League Cruiser"	"1"	"abbrev"	"Investor"	"stats"	"jump	13	3	9	3	7	120	60	0	0	0	0	0	0	0	0	0	0	0	0	8	160	9	130	10	100	0	0	0	0	0	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	14	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1"	"art"	"cruiser_league.jpeg"	"same"
"name"	"al-Malik Cruiser"	"1"	"abbrev"	"Moriah"	"stats"	"jump	13	3	8	3	6	90	40	0	0	0	0	0	0	0	0	0	0	0	0	6	120	7	90	8	60	0	0	0	75	750	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	14	4	4	278	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1"	"art"	"cruiser_almalik.jpeg"	"same"
"name"	"Hawkwood Cruiser"	"1"	"abbrev"	"Vladimir"	"stats"	"jump	13	3	8	2	6	110	40	0	0	0	0	0	0	0	0	0	0	0	0	6	120	7	90	8	60	0	0	0	75	750	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	14	3	4	278	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1"	"art"	"cruiser_hawkwood.jpeg"	"same"
"name"	"Li Halan Cruiser"	"1"	"abbrev"	"Maru"	"stats"	"jump	13	3	8	2	6	90	40	0	0	0	0	0	0	0	0	0	0	0	0	6	140	7	110	8	80	0	0	0	75	750	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	14	0	4	278	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1"	"art"	"cruiser_lihalan.jpeg"	"same"
"name"	"Decados Cruiser"	"1"	"abbrev"	"Grigori"	"stats"	"jump	13	3	9	2	6	90	40	0	0	0	0	0	0	0	0	0	0	0	0	6	120	7	90	8	60	0	0	0	75	750	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	14	2	4	278	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1"	"art"	"cruiser_decados.jpeg"	"same"
"name"	"Hazat Cruiser"	"1"	"abbrev"	"Canai"	"stats"	"jump	13	3	8	2	6	90	40	0	0	0	0	0	0	0	0	0	0	0	0	7	120	8	90	9	60	0	0	0	75	750	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	14	1	4	278	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1"	"art"	"cruiser_hazat.jpeg"	"same"
"name"	"Church Cruiser"	"1"	"abbrev"	"Cruiser"	"stats"	"jump	13	3	8	2	7	100	100	0	0	0	0	0	0	0	0	0	0	0	0	7	140	8	110	9	80	0	0	0	75	750	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	14	6	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1"	"art"	"cruiser_church.jpeg"	"same"
"name"	"Imperial Cruiser"	"1"	"abbrev"	"Cruiser"	"stats"	"jump	13	3	8	2	7	100	40	0	0	0	0	0	0	0	0	0	0	0	0	7	140	8	110	9	80	0	0	0	75	750	0	0	180	0	0	3	0	50	70	0	20	0	3	-1	-1	-1	44	4	278	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1"	"art"	"cruiser_imperial.jpeg"	"same"
}	 	 	 	 	 	 																																																																	 	 	 	
{14	 	 	 	 	 	 																																																																	 	 	 	 
"name"	"Destroyer"	"1"	"abbrev"	"Crescent"	"stats"	"jump	14	3	4	3	8	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	90	8	60	0	0	0	50	500	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	14	13	30	0	0	0	0	0	0	0	0	0	0	0	1	3	0	4	1	1"	"art"	"destroyer.jpeg"	"efsunit.bin"
"name"	"League Destroyer"	"1"	"abbrev"	"Collector"	"stats"	"jump	14	3	5	4	9	100	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	130	10	100	0	0	0	0	0	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	14	5	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1"	"art"	"destroyer_league.jpeg"	"same"
"name"	"al-Malik Destroyer"	"1"	"abbrev"	"Efreet"	"stats"	"jump	14	3	4	4	8	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	90	8	60	0	0	0	50	500	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	14	4	3	286	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1"	"art"	"destroyer_almalik.jpeg"	"same"
"name"	"Hawkwood Destroyer"	"1"	"abbrev"	"Griffin"	"stats"	"jump	14	3	4	3	8	80	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	90	8	60	0	0	0	50	500	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	14	3	3	286	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1"	"art"	"destroyer_hawkwood.jpeg"	"same"
"name"	"Hazat Destroyer"	"1"	"abbrev"	"Manticore"	"stats"	"jump	14	3	4	3	8	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	90	9	60	0	0	0	50	500	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	14	1	3	286	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1"	"art"	"destroyer_hazat.jpeg"	"same"
"name"	"Li Halan Destroyer"	"1"	"abbrev"	"Dragon"	"stats"	"jump	14	3	4	3	8	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	110	8	80	0	0	0	50	500	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	14	0	3	286	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1"	"art"	"destroyer_lihalan.jpeg"	"same"
"name"	"Decados Destroyer"	"1"	"abbrev"	"Tupok'ta"	"stats"	"jump	14	3	5	3	8	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	90	8	60	0	0	0	50	500	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	14	2	3	286	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1"	"art"	"destroyer_decados.jpeg"	"same"
"name"	"Imperial Destroyer"	"1"	"abbrev"	"Crescent"	"stats"	"jump	14	3	4	3	9	80	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	110	9	80	0	0	0	50	500	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	-1	44	3	286	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1"	"art"	"destroyer_imperial.jpeg"	"same"
"name"	"Church Destroyer"	"1"	"abbrev"	"Crescent"	"stats"	"jump	14	3	4	3	9	80	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	110	9	80	0	0	0	50	500	0	0	180	0	0	2	0	15	0	0	10	0	2	-1	-1	14	6	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1"	"art"	"destroyer_church.jpeg"	"same"
}	 	 	 	 	 	 																																																																	 	 	 	 
{15	 	 	 	 	 	 																																																																	 	 	 	 
"name"	"Frigate"	"1"	"abbrev"	"Solar Flare"	"stats"	"jump	15	3	5	4	10	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	30	8	50	0	0	0	25	250	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	14	13	20	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	1	1"	"art"	"frigate.jpeg"	"efsunit.bin"
"name"	"Imperial Frigate"	"1"	"abbrev"	"Solar Flare"	"stats"	"jump	15	3	5	4	11	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	50	10	70	0	0	0	25	250	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	-1	44	2	292	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1"	"art"	"frigate_imperial.jpeg"	"same"
"name"	"Church Frigate"	"1"	"abbrev"	"Hearth"	"stats"	"jump	15	3	5	4	11	60	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	50	10	70	0	0	0	25	250	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	14	6	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1"	"art"	"frigate_church.jpeg"	"same"
"name"	"League Frigate"	"1"	"abbrev"	"Castellan"	"stats"	"jump	15	3	6	5	11	80	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	70	11	90	0	0	0	0	0	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	14	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1"	"art"	"frigate_league.jpeg"	"same"
"name"	"al-Malik Frigate"	"1"	"abbrev"	"Spider"	"stats"	"jump	15	3	5	5	10	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	30	8	50	0	0	0	25	250	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	14	4	2	292	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1"	"art"	"frigate_almalik.jpeg"	"same"
"name"	"Hawkwood Frigate"	"1"	"abbrev"	"Hornet"	"stats"	"jump	15	3	5	4	10	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	30	8	50	0	0	0	25	250	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	14	3	2	292	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1"	"art"	"frigate_hawkwood.jpeg"	"same"
"name"	"Hazat Frigate"	"1"	"abbrev"	"Scorpion"	"stats"	"jump	15	3	5	4	10	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	30	9	50	0	0	0	25	250	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	14	1	2	292	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1"	"art"	"frigate_hazat.jpeg"	"same"
"name"	"Li Halan Frigate"	"1"	"abbrev"	"Iskati"	"stats"	"jump	15	3	5	4	10	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	50	8	70	0	0	0	25	250	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	14	0	2	292	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1"	"art"	"frigate_lihalan.jpeg"	"same"
"name"	"Decados Frigate"	"1"	"abbrev"	"Mantis"	"stats"	"jump	15	3	6	4	10	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	30	8	50	0	0	0	25	250	0	0	140	0	0	1	0	30	0	0	10	0	1	-1	-1	14	2	2	292	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1"	"art"	"frigate_decados.jpeg"	"same"
}	 	 	 	 	 	 																																																																	 	 	 	 
{16	 	 	 	 	 	 																																																																	 	 	 	 
"name"	"Light Carrier"	"1"	"abbrev"	"SSCV"	"stats"	"jump	16	3	7	1	1	70	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	30	4	0	16384	100	1000	0	0	200	0	0	20	0	60	80	0	20	0	4	-1	-1	-1	13	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	1	1"	"art"	"light_carrier.jpeg"	"efsunit.bin"
